text,label,label_text,clean_text
Are you able to make exchanges to EUR?,36,fiat_currency_support,able make exchange eur
Does my account have the option to hold multiple currencies?,36,fiat_currency_support,account option hold multiple currency
Which fiat currencies can I use through this app?,36,fiat_currency_support,fiat currency use app
"Do you hold money and if so, what currencies do you accept?",36,fiat_currency_support,hold money currency accept
Please tell me the types of currency I can hold.,36,fiat_currency_support,please tell type currency hold
can I have multiple currencies?,36,fiat_currency_support,multiple currency
Will you work with any fiat currencies?,36,fiat_currency_support,work fiat currency
Which flat currencies can I use from you?,36,fiat_currency_support,flat currency use
What fiat currencies are used for holdings?,36,fiat_currency_support,fiat currency use holding
Which fiat currencies do you currently support? Will this change in this future?,36,fiat_currency_support,fiat currency currently support change future
Can you make exchanges using the EUR?,36,fiat_currency_support,make exchange use eur
Is it possible to hold money in different currencies?,36,fiat_currency_support,possible hold money different currency
Tell me the currencies that you support.,36,fiat_currency_support,tell currency support
are multiple currencies acceptable?,36,fiat_currency_support,multiple currency acceptable
Do you deal with EUR?,36,fiat_currency_support,deal eur
"I heard that you support more than one type of fiat currency, would you tell me which ones please?",36,fiat_currency_support,hear support one type fiat currency would tell one please
Which fiat currencies are supported for holding and exchanging?,36,fiat_currency_support,fiat currency support hold exchange
What fiat currencies are supported?,36,fiat_currency_support,fiat currency support
What are my options for holding money in multiple currencies?,36,fiat_currency_support,option hold money multiple currency
What flat currencies do you use for holding and exchanges.,36,fiat_currency_support,flat currency use holding exchange
"I want to hold and exchange fiat currencies, what can I use to do so?",36,fiat_currency_support,want hold exchange fiat currency use
Do you have EUR currency available for me?,36,fiat_currency_support,eur currency available
"If I was travelling abroad, would I be able to hold currencies in euros?",36,fiat_currency_support,travel abroad would able hold currency euros
Which fiat currencies are compatible for exchange and holding?,36,fiat_currency_support,fiat currency compatible exchange hold
Is my fiat currency supported for both hold and exchange?,36,fiat_currency_support,fiat currency support hold exchange
I need to know which flat currencies are supported by you.,36,fiat_currency_support,need know flat currency support
Please list what fiat currencies are supported for both holding and exchanging.,36,fiat_currency_support,please list fiat currency support hold exchange
Do you have support for flat currencies?,36,fiat_currency_support,support flat currency
I would like to know which fiat currencies are recognized by your organization.,36,fiat_currency_support,would like know fiat currency recognize organization
Can you change my currency to EUR?,36,fiat_currency_support,change currency eur
Are you okay with exchanges to EUR?,36,fiat_currency_support,okay exchange eur
Can I exchange my money for EUR?,36,fiat_currency_support,exchange money eur
Can I have money of different country of origin.,36,fiat_currency_support,money different country origin
What are the currency types that I can keep money in.,36,fiat_currency_support,currency type keep money
I need assistance with understanding which fiat currencies that you support.,36,fiat_currency_support,need assistance understanding fiat currency support
Could you tell me the fiat currencies that you work with?,36,fiat_currency_support,could tell fiat currency work
Which fiat currencies are supported?,36,fiat_currency_support,fiat currency support
Which flat currencies do you support for holding and exchange?,36,fiat_currency_support,flat currency support holding exchange
Can you tell me if I can hold money in several currencies?,36,fiat_currency_support,tell hold money several currency
Can it specifically be delivered on a certain date?,12,card_delivery_estimate,specifically deliver certain date
I need to get my card quickly,12,card_delivery_estimate,need get card quickly
When can I expect my card? I live in the US.,12,card_delivery_estimate,expect card live us
Help! When will the card arrive at my home?,12,card_delivery_estimate,help card arrive home
Can I get my card fast tracked?,12,card_delivery_estimate,get card fast track
How long is the wait for my card?,12,card_delivery_estimate,long wait card
i need to expedite my card,12,card_delivery_estimate,need expedite card
When should I expect to receive my card?,12,card_delivery_estimate,expect receive card
How long until my card will get here?,12,card_delivery_estimate,long card get
How long is the delivery time to the US?,12,card_delivery_estimate,long delivery time us
Can I have it delivered on a specific date?,12,card_delivery_estimate,deliver specific date
"i am express delivering my card to the us, how long will that take",12,card_delivery_estimate,express deliver card us long take
I need my card soon.,12,card_delivery_estimate,need card soon
Can I choose when my card is delivered?,12,card_delivery_estimate,choose card deliver
When will my card be here?,12,card_delivery_estimate,card
How long will delivery to the US take?,12,card_delivery_estimate,long delivery us take
